"filename", "language", "Dockerfile", "Properties", "Shell Script", "Markdown", "YAML", "Ini", "C++", "C", "Python", "Protocol Buffers", "JSON", "Diff", "Go", "Makefile", "Lua", "comment", "blank", "total"
"c:\FILES\CURVE\curve\curve-snapshotcloneserver-nginx\app\src\modules\utils.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 25, 58, 252
"c:\FILES\CURVE\curve\curve-snapshotcloneserver-nginx\app\src\snapshot.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 3, 19
"c:\FILES\CURVE\curve\curve-snapshotcloneserver-nginx\conf\nginx.conf", "Properties", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 84
"c:\FILES\CURVE\curve\curve-snapshotcloneserver-nginx\docker\Dockerfile", "Dockerfile", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 63
"c:\FILES\CURVE\curve\curve-snapshotcloneserver\home\nbs\snapshot-daemon.sh", "Shell Script", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 35, 288
"c:\FILES\CURVE\curve\curvefs_python\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 16, 3, 20
"c:\FILES\CURVE\curve\curvefs_python\cbd_client.cpp", "C++", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 20, 36, 159
"c:\FILES\CURVE\curve\curvefs_python\cbd_client.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 81
"c:\FILES\CURVE\curve\curvefs_python\client.conf", "Properties", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 49
"c:\FILES\CURVE\curve\curvefs_python\configure.sh", "Shell Script", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 50
"c:\FILES\CURVE\curve\curvefs_python\curve_type.h", "C++", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 136
"c:\FILES\CURVE\curve\curvefs_python\curvefs.i", "C", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\FILES\CURVE\curve\curvefs_python\curvefs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 380, 0, 0, 0, 0, 0, 0, 21, 69, 470
"c:\FILES\CURVE\curve\curvefs_python\curvefs_tool.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 20, 8, 75
"c:\FILES\CURVE\curve\curvefs_python\curvefs_wrap.cxx", "C++", 0, 0, 0, 0, 0, 0, 6444, 0, 0, 0, 0, 0, 0, 0, 0, 458, 726, 7628
"c:\FILES\CURVE\curve\curvefs_python\libcurvefs.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 74
"c:\FILES\CURVE\curve\curvefs_python\parser.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 25, 14, 77
"c:\FILES\CURVE\curve\curvefs_python\setup.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 16, 4, 31
"c:\FILES\CURVE\curve\curvefs_python\test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 17, 6, 46
"c:\FILES\CURVE\curve\curvesnapshot_python\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\FILES\CURVE\curve\curvesnapshot_python\client.conf", "Properties", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 49
"c:\FILES\CURVE\curve\curvesnapshot_python\configure.sh", "Shell Script", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 44
"c:\FILES\CURVE\curve\curvesnapshot_python\curvesnapshot.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 21, 131, 766
"c:\FILES\CURVE\curve\curvesnapshot_python\libcurveSnapshot.cpp", "C++", 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 45, 52, 443
"c:\FILES\CURVE\curve\curvesnapshot_python\libcurveSnapshot.h", "C++", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 116, 22, 256
"c:\FILES\CURVE\curve\curvesnapshot_python\libcurve_snapshot.i", "C", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\FILES\CURVE\curve\curvesnapshot_python\libcurve_snapshot_wrap.cxx", "C++", 0, 0, 0, 0, 0, 0, 12129, 0, 0, 0, 0, 0, 0, 0, 0, 494, 1380, 14003
"c:\FILES\CURVE\curve\curvesnapshot_python\test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 17, 13, 73
"c:\FILES\CURVE\curve\deploy\local\chunkserver\start_chunkservers_locally.sh", "Shell Script", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 39
"c:\FILES\CURVE\curve\deploy\local\chunkserver\start_chunkservers_locally_docker1.sh", "Shell Script", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 27
"c:\FILES\CURVE\curve\deploy\local\chunkserver\start_chunkservers_locally_docker2.sh", "Shell Script", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 27
"c:\FILES\CURVE\curve\deploy\local\chunkserver\start_chunkservers_locally_docker3.sh", "Shell Script", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 27
"c:\FILES\CURVE\curve\deploy\local\chunkserver\start_chunkservers_locally_docker4.sh", "Shell Script", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 27
"c:\FILES\CURVE\curve\deploy\local\chunkserver\stop_chunkservers_locally.sh", "Shell Script", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 20
"c:\FILES\CURVE\curve\deploy\local\test\start_multicopyset_io_test.sh", "Shell Script", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 37
"c:\FILES\CURVE\curve\docs\cn\build_and_run.md", "Markdown", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 103
"c:\FILES\CURVE\curve\docs\cn\chunkserver_design.md", "Markdown", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 223
"c:\FILES\CURVE\curve\docs\cn\deploy.md", "Markdown", 0, 0, 0, 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 557
"c:\FILES\CURVE\curve\docs\cn\mds.md", "Markdown", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 137
"c:\FILES\CURVE\curve\docs\cn\nebd.md", "Markdown", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 73
"c:\FILES\CURVE\curve\docs\cn\quality-integration-example.md", "Markdown", 0, 0, 0, 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 676
"c:\FILES\CURVE\curve\docs\cn\quality.md", "Markdown", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 141
"c:\FILES\CURVE\curve\docs\cn\snapshotcloneserver.md", "Markdown", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 154
"c:\FILES\CURVE\curve\docs\cn\snapshotcloneserver_interface.md", "Markdown", 0, 0, 0, 418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 648
"c:\FILES\CURVE\curve\include\chunkserver\chunkserver_common.h", "C++", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 43, 18, 133
"c:\FILES\CURVE\curve\include\client\libcurve.h", "C++", 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 271, 61, 490
"c:\FILES\CURVE\curve\include\curve_compiler_specific.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 52
"c:\FILES\CURVE\curve\include\etcdclient\etcdclient.h", "C++", 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 39, 60, 252
"c:\FILES\CURVE\curve\mk-deb.sh", "Shell Script", 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 24, 468
"c:\FILES\CURVE\curve\mk-tar.sh", "Shell Script", 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 437
"c:\FILES\CURVE\curve\monitor\README.md", "Markdown", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 176
"c:\FILES\CURVE\curve\monitor\curve-monitor.sh", "Shell Script", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 85
"c:\FILES\CURVE\curve\monitor\grafana-report.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 25, 20, 136
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\chunkserver.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7836, 0, 0, 0, 0, 0, 0, 7836
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\client.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2449, 0, 0, 0, 0, 0, 0, 2449
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\etcd.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2518, 0, 0, 0, 0, 0, 0, 2518
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\mds.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2741, 0, 0, 0, 0, 0, 0, 2741
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\mysql.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4761, 0, 0, 0, 0, 0, 1, 4762
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\report.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3742, 0, 0, 0, 0, 0, 0, 3742
"c:\FILES\CURVE\curve\monitor\grafana\dashboards\snapshotcloneserver.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1055, 0, 0, 0, 0, 0, 0, 1055
"c:\FILES\CURVE\curve\monitor\grafana\provisioning\dashboards\all.yml", "YAML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 25
"c:\FILES\CURVE\curve\monitor\grafana\provisioning\datasources\all.yml", "YAML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 28
"c:\FILES\CURVE\curve\monitor\target_json.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 29, 20, 148
"c:\FILES\CURVE\curve\monitor\update_dashboard.sh", "Shell Script", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 21, 118
"c:\FILES\CURVE\curve\nbd\README.md", "Markdown", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 86
"c:\FILES\CURVE\curve\nbd\src\ImageInstance.cpp", "C++", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 83
"c:\FILES\CURVE\curve\nbd\src\ImageInstance.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 54, 19, 100
"c:\FILES\CURVE\curve\nbd\src\NBDController.cpp", "C++", 0, 0, 0, 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 36, 70, 464
"c:\FILES\CURVE\curve\nbd\src\NBDController.h", "C++", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 186
"c:\FILES\CURVE\curve\nbd\src\NBDServer.cpp", "C++", 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 37, 66, 338
"c:\FILES\CURVE\curve\nbd\src\NBDServer.h", "C++", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 89, 37, 205
"c:\FILES\CURVE\curve\nbd\src\NBDTool.cpp", "C++", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 30, 22, 155
"c:\FILES\CURVE\curve\nbd\src\NBDTool.h", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 121
"c:\FILES\CURVE\curve\nbd\src\NBDWatchContext.cpp", "C++", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 64
"c:\FILES\CURVE\curve\nbd\src\NBDWatchContext.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 89
"c:\FILES\CURVE\curve\nbd\src\SafeIO.cpp", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 47
"c:\FILES\CURVE\curve\nbd\src\SafeIO.h", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 48
"c:\FILES\CURVE\curve\nbd\src\argparse.cpp", "C++", 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 318
"c:\FILES\CURVE\curve\nbd\src\argparse.h", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 52, 8, 81
"c:\FILES\CURVE\curve\nbd\src\define.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 45, 13, 98
"c:\FILES\CURVE\curve\nbd\src\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 25, 36, 225
"c:\FILES\CURVE\curve\nbd\src\nbd-netlink.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 71
"c:\FILES\CURVE\curve\nbd\src\texttable.cpp", "C++", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 40, 12, 110
"c:\FILES\CURVE\curve\nbd\src\texttable.h", "C++", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 93, 32, 187
"c:\FILES\CURVE\curve\nbd\src\util.cpp", "C++", 0, 0, 0, 0, 0, 0, 395, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 501
"c:\FILES\CURVE\curve\nbd\src\util.h", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 33, 12, 87
"c:\FILES\CURVE\curve\nbd\test\fake_safe_io.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 72
"c:\FILES\CURVE\curve\nbd\test\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 34
"c:\FILES\CURVE\curve\nbd\test\mock_image_instance.h", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 52
"c:\FILES\CURVE\curve\nbd\test\mock_nbd_controller.h", "C++", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 49
"c:\FILES\CURVE\curve\nbd\test\mock_safe_io.h", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 49
"c:\FILES\CURVE\curve\nbd\test\nbd_server_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 22, 76, 301
"c:\FILES\CURVE\curve\nbd\test\nbd_tool_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 191
"c:\FILES\CURVE\curve\nbd\test\nbd_watch_context_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 95
"c:\FILES\CURVE\curve\nbd\test\test_argparse.cpp", "C++", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 147
"c:\FILES\CURVE\curve\nebd\etc\nebd\nebd-client.conf", "Properties", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 27
"c:\FILES\CURVE\curve\nebd\etc\nebd\nebd-server.conf", "Properties", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 15
"c:\FILES\CURVE\curve\nebd\proto\client.proto", "Protocol Buffers", 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 20, 129
"c:\FILES\CURVE\curve\nebd\proto\heartbeat.proto", "Protocol Buffers", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 8, 42
"c:\FILES\CURVE\curve\nebd\proto\nebd-common.proto", "Protocol Buffers", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"c:\FILES\CURVE\curve\nebd\src\common\configuration.cpp", "C++", 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 24, 43, 243
"c:\FILES\CURVE\curve\nebd\src\common\configuration.h", "C++", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 60, 17, 121
"c:\FILES\CURVE\curve\nebd\src\common\crc32.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 35, 10, 61
"c:\FILES\CURVE\curve\nebd\src\common\file_lock.cpp", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 70
"c:\FILES\CURVE\curve\nebd\src\common\file_lock.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 63
"c:\FILES\CURVE\curve\nebd\src\common\interrupt_sleep.h", "C++", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 58
"c:\FILES\CURVE\curve\nebd\src\common\name_lock.cpp", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 110
"c:\FILES\CURVE\curve\nebd\src\common\name_lock.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 109
"c:\FILES\CURVE\curve\nebd\src\common\nebd_version.cpp", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 54
"c:\FILES\CURVE\curve\nebd\src\common\nebd_version.h", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 38
"c:\FILES\CURVE\curve\nebd\src\common\posix_wrapper.cpp", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 53
"c:\FILES\CURVE\curve\nebd\src\common\posix_wrapper.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 50
"c:\FILES\CURVE\curve\nebd\src\common\rw_lock.h", "C++", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 153
"c:\FILES\CURVE\curve\nebd\src\common\stringstatus.cpp", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 67
"c:\FILES\CURVE\curve\nebd\src\common\stringstatus.h", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 45, 12, 78
"c:\FILES\CURVE\curve\nebd\src\common\timeutility.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 70
"c:\FILES\CURVE\curve\nebd\src\common\uncopyable.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 43
"c:\FILES\CURVE\curve\nebd\src\part1\async_request_closure.cpp", "C++", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 23, 15, 116
"c:\FILES\CURVE\curve\nebd\src\part1\async_request_closure.h", "C++", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 145
"c:\FILES\CURVE\curve\nebd\src\part1\heartbeat_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 131
"c:\FILES\CURVE\curve\nebd\src\part1\heartbeat_manager.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 41, 21, 99
"c:\FILES\CURVE\curve\nebd\src\part1\libnebd.cpp", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 110
"c:\FILES\CURVE\curve\nebd\src\part1\libnebd.h", "C++", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 110, 27, 187
"c:\FILES\CURVE\curve\nebd\src\part1\libnebd_file.cpp", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 77
"c:\FILES\CURVE\curve\nebd\src\part1\libnebd_file.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 85, 6, 107
"c:\FILES\CURVE\curve\nebd\src\part1\nebd_client.cpp", "C++", 0, 0, 0, 0, 0, 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 29, 95, 569
"c:\FILES\CURVE\curve\nebd\src\part1\nebd_client.h", "C++", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 93, 34, 182
"c:\FILES\CURVE\curve\nebd\src\part1\nebd_common.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 73
"c:\FILES\CURVE\curve\nebd\src\part1\nebd_metacache.cpp", "C++", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 67
"c:\FILES\CURVE\curve\nebd\src\part1\nebd_metacache.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 42, 18, 97
"c:\FILES\CURVE\curve\nebd\src\part2\define.h", "C++", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 127
"c:\FILES\CURVE\curve\nebd\src\part2\file_entity.cpp", "C++", 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 27, 38, 362
"c:\FILES\CURVE\curve\nebd\src\part2\file_entity.h", "C++", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 102, 26, 233
"c:\FILES\CURVE\curve\nebd\src\part2\file_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 271
"c:\FILES\CURVE\curve\nebd\src\part2\file_manager.h", "C++", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 102, 16, 177
"c:\FILES\CURVE\curve\nebd\src\part2\file_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 341
"c:\FILES\CURVE\curve\nebd\src\part2\file_service.h", "C++", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 100
"c:\FILES\CURVE\curve\nebd\src\part2\heartbeat_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 144
"c:\FILES\CURVE\curve\nebd\src\part2\heartbeat_manager.h", "C++", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 136
"c:\FILES\CURVE\curve\nebd\src\part2\heartbeat_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 61
"c:\FILES\CURVE\curve\nebd\src\part2\heartbeat_service.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 55
"c:\FILES\CURVE\curve\nebd\src\part2\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 51
"c:\FILES\CURVE\curve\nebd\src\part2\metafile_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 266
"c:\FILES\CURVE\curve\nebd\src\part2\metafile_manager.h", "C++", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 32, 19, 113
"c:\FILES\CURVE\curve\nebd\src\part2\nebd_server.cpp", "C++", 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 256
"c:\FILES\CURVE\curve\nebd\src\part2\nebd_server.h", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 57, 21, 120
"c:\FILES\CURVE\curve\nebd\src\part2\request_executor.cpp", "C++", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 62
"c:\FILES\CURVE\curve\nebd\src\part2\request_executor.h", "C++", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 87
"c:\FILES\CURVE\curve\nebd\src\part2\request_executor_curve.cpp", "C++", 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 20, 54, 289
"c:\FILES\CURVE\curve\nebd\src\part2\request_executor_curve.h", "C++", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 53, 19, 131
"c:\FILES\CURVE\curve\nebd\src\part2\util.cpp", "C++", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 113
